4.000000000000000000e+00 -4.133628442109304160e+03 -2.796922071681819943e-01 2.215871557860538132e-01 -4.133628442109304160e+03 -2.796922071661924747e-01 2.215991481314887324e-01 -4.133628442109304160e+03 -2.796922071662208964e-01 1.963742958561027763e-01
4.049999999999999822e+00 -4.133629280893885152e+03 -2.772567159686047944e-01 2.215918121746796032e-01 -4.133629280893885152e+03 -2.772567159664021119e-01 2.216038326093467958e-01 -4.133629280893885152e+03 -2.772567159664305336e-01 1.962582841533588862e-01
4.099999999999999645e+00 -4.133629876905753918e+03 -2.748689403429267486e-01 2.215516788802460724e-01 -4.133629876905753918e+03 -2.748689403410367049e-01 2.215636708346551131e-01 -4.133629876905753918e+03 -2.748689403410082832e-01 1.960969286517411092e-01
4.150000000000000355e+00 -4.133630345623627363e+03 -2.726474535550238443e-01 2.215625926218365294e-01 -4.133630345623627363e+03 -2.726474535536311805e-01 2.215745658010916941e-01 -4.133630345623627363e+03 -2.726474535536169697e-01 1.959764355146802473e-01
4.200000000000000178e+00 -4.133630896918126382e+03 -2.704620432423325838e-01 2.215216311556389428e-01 -4.133630896918126382e+03 -2.704620432431852350e-01 2.215335711672850039e-01 -4.133630896918126382e+03 -2.704620432432136568e-01 1.958059277960870759e-01
4.250000000000000000e+00 -4.133631158718231745e+03 -2.684389909793765128e-01 2.215340089219210995e-01 -4.133631158718231745e+03 -2.684389909834123955e-01 2.215459155758736642e-01 -4.133631158718231745e+03 -2.684389909833839738e-01 1.956798214024644267e-01
4.299999999999999822e+00 -4.133631230900107767e+03 -2.664517813123552514e-01 2.214979352705483961e-01 -4.133631230900107767e+03 -2.664517813109341660e-01 2.215098084711826232e-01 -4.133631230900107767e+03 -2.664517813109341660e-01 1.955080936207593822e-01
4.349999999999999645e+00 -4.133631471310698544e+03 -2.646206542900699787e-01 2.215163054617477201e-01 -4.133631471310698544e+03 -2.646206542914768534e-01 2.215281473449977057e-01 -4.133631471310698544e+03 -2.646206542914910642e-01 1.953829223750460642e-01
4.400000000000000355e+00 -4.133631474650188466e+03 -2.628221701679791522e-01 2.214878642188864433e-01 -4.133631474650188466e+03 -2.628221701665154342e-01 2.214996642124020809e-01 -4.133631474650188466e+03 -2.628221701665154342e-01 1.952146094774320773e-01
4.450000000000000178e+00 -4.133631696712407575e+03 -2.611659544990772019e-01 2.215089503506533219e-01 -4.133631696712407575e+03 -2.611659544998303772e-01 2.215207037076538654e-01 -4.133631696712407575e+03 -2.611659544998303772e-01 1.950894105818008484e-01
4.500000000000000000e+00 -4.133631994674055022e+03 -2.595232357907093501e-01 2.214725364683687303e-01 -4.133631994674055022e+03 -2.595232357916756882e-01 2.214842917402819467e-01 -4.133631994674055022e+03 -2.595232357916472665e-01 1.949127677913224943e-01
4.549999999999999822e+00 -4.133631879031276185e+03 -2.580201565392599150e-01 2.214891231742797117e-01 -4.133631879031276185e+03 -2.580201565387199025e-01 2.215008933419113646e-01 -4.133631879031276185e+03 -2.580201565387199025e-01 1.947828199692054341e-01
