4.000000000000000000e+00 -4.639821549954863258e+02 -1.601091947998511955e-02 3.436922051839985670e-02 -4.639821549954863258e+02 -2.020338371572449887e-02 4.214075114932924748e-02 -4.639821549954863258e+02 -1.601091947989274900e-02 3.341370346173988537e-02 -4.639821549954863258e+02 -2.020338371577068415e-02 4.007057659462631705e-02 -4.639821549954863258e+02 -1.601091948003130483e-02 3.140048457076005661e-02 -4.639821549954863258e+02 -2.020338371593410898e-02 2.079501910626291306e-02
4.099999999999999645e+00 -4.639822316393173196e+02 -1.587383072840964360e-02 3.439037512029585741e-02 -4.639822316393173196e+02 -2.009862590174193997e-02 4.217844871019238440e-02 -4.639822316393173196e+02 -1.587383072835280018e-02 3.342500628039957178e-02 -4.639822316393173196e+02 -2.009862590156430429e-02 4.009169733383544099e-02 -4.639822316393173196e+02 -1.587383072842030174e-02 3.135342835903998093e-02 -4.639822316393173196e+02 -2.009862590161404228e-02 2.077205348144062214e-02
4.200000000000000178e+00 -4.639822928449251549e+02 -1.574031239490025769e-02 3.440950476770510136e-02 -4.639822928449251549e+02 -1.999615597045689697e-02 4.221274632866922616e-02 -4.639822928449251549e+02 -1.574031239474393828e-02 3.343617372906493301e-02 -4.639822928449251549e+02 -1.999615597029702485e-02 4.011260061986732239e-02 -4.639822928449251549e+02 -1.574031239474749100e-02 3.130784497143679346e-02 -4.639822928449251549e+02 -1.999615597034321013e-02 2.074991998236441759e-02
4.299999999999999822e+00 -4.639823385763783108e+02 -1.561051509463595721e-02 3.442647025441303299e-02 -4.639823385763783108e+02 -1.989605372131109107e-02 4.224345283302710641e-02 -4.639823385763783108e+02 -1.561051509469280063e-02 3.344707035464011824e-02 -4.639823385763783108e+02 -1.989605372149227946e-02 4.013311197171276490e-02 -4.639823385763783108e+02 -1.561051509457911379e-02 3.126368049591832232e-02 -4.639823385763783108e+02 -1.989605372137148720e-02 2.072858092723706136e-02
4.400000000000000355e+00 -4.639823699360395040e+02 -1.548463643897335373e-02 3.444128276916558207e-02 -4.639823699360395040e+02 -1.979845802657465015e-02 4.227060227471923781e-02 -4.639823699360395040e+02 -1.548463643887387775e-02 3.345768833814943832e-02 -4.639823699360395040e+02 -1.979845802675939126e-02 4.015319749581891529e-02 -4.639823699360395040e+02 -1.548463643890585217e-02 3.122100198214639022e-02 -4.639823699360395040e+02 -1.979845802693347423e-02 2.070805765749383909e-02
4.500000000000000000e+00 -4.639823886018971280e+02 -1.536289313356320463e-02 3.445406089662483851e-02 -4.639823886018971280e+02 -1.970354011598374200e-02 4.229438867758616993e-02 -4.639823886018971280e+02 -1.536289313370176046e-02 3.346810812516309852e-02 -4.639823886018971280e+02 -1.970354011576347375e-02 4.017292533207239558e-02 -4.639823886018971280e+02 -1.536289313346372865e-02 3.117995299144027399e-02 -4.639823886018971280e+02 -1.970354011591979315e-02 2.068840860795262415e-02
4.599999999999999645e+00 -4.639823958628620630e+02 -1.524548891957522301e-02 3.446495963276774432e-02 -4.639823958628620630e+02 -1.961146934054625035e-02 4.231505699879889448e-02 -4.639823958628620630e+02 -1.524548891960719743e-02 3.347843325770938350e-02 -4.639823958628620630e+02 -1.961146934062085734e-02 4.019239608324554069e-02 -4.639823958628620630e+02 -1.524548891953969587e-02 3.114068674010184168e-02 -4.639823958628620630e+02 -1.961146934056046121e-02 2.066969609038338263e-02
4.700000000000000178e+00 -4.639823926626806951e+02 -1.513258018235319469e-02 3.447408670070828407e-02 -4.639823926626806951e+02 -1.952237438444370810e-02 4.233277505774779570e-02 -4.639823926626806951e+02 -1.513258018239937996e-02 3.348871445302137317e-02 -4.639823926626806951e+02 -1.952237438447923523e-02 4.021166054340952201e-02 -4.639823926626806951e+02 -1.513258018231766755e-02 3.110329020029567459e-02 -4.639823926626806951e+02 -1.952237438450765694e-02 2.065194831597949587e-02
4.799999999999999822e+00 -4.639823795220532929e+02 -1.502426441979309857e-02 3.448145417307557636e-02 -4.639823795220532929e+02 -1.943632807918405092e-02 4.234756705745468253e-02 -4.639823795220532929e+02 -1.502426441973625515e-02 3.349890465194960143e-02 -4.639823795220532929e+02 -1.943632807925865791e-02 4.023066228216620743e-02 -4.639823795220532929e+02 -1.502426441978954585e-02 3.106774248357169199e-02 -4.639823795220532929e+02 -1.943632807940431917e-02 2.063513922720616733e-02
4.900000000000000355e+00 -4.639823566403559880e+02 -1.492059962561143038e-02 3.448702737026465570e-02 -4.639823566403559880e+02 -1.935336977294355165e-02 4.235938858582954936e-02 -4.639823566403559880e+02 -1.492059962563629938e-02 3.350890394208505541e-02 -4.639823566403559880e+02 -1.935336977287605009e-02 4.024928350220235984e-02 -4.639823566403559880e+02 -1.492059962565051023e-02 3.103396176511097337e-02 -4.639823566403559880e+02 -1.935336977296131522e-02 2.061921278465916885e-02
5.000000000000000000e+00 -4.639823251582766943e+02 -1.482162379974738542e-02 3.449078518997339415e-02 -4.639823251582766943e+02 -1.927353004136733716e-02 4.236821888557784632e-02 -4.639823251582766943e+02 -1.482162379976870170e-02 3.351861566480351939e-02 -4.639823251582766943e+02 -1.927353004138510073e-02 4.026740622734692465e-02 -4.639823251582766943e+02 -1.482162379983265055e-02 3.100186065750065723e-02 -4.639823251582766943e+02 -1.927353004139575887e-02 2.060411153013319563e-02
5.099999999999999645e+00 -4.639822867123126571e+02 -1.472738253656658003e-02 3.449280498049489552e-02 -4.639822867123126571e+02 -1.919686622642302609e-02 4.237418959080585523e-02 -4.639822867123126571e+02 -1.472738253653460561e-02 3.352802445723312985e-02 -4.639822867123126571e+02 -1.919686622608551829e-02 4.028499807474261729e-02 -4.639822867123126571e+02 -1.472738253648486761e-02 3.097142216604709120e-02 -4.639822867123126571e+02 -1.919686622606775472e-02 2.058981573151541511e-02
