# hBN Fig5 panel A: chi neglected, multiple cavity modes (7 harmonics, 3rd resonant)
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 13
# col0 = lambda ; cols 1..13 = frequency (meV) ; cols 14..26 = photon character ; cols 27..39 = IR intensity (arb. u.)
3.90390390e-03 -2.92799518e-02 -3.73048183e-03 -3.73047602e-03 5.50653364e+01 9.92461170e+01 1.10120463e+02 1.63775199e+02 1.65198899e+02 1.66509923e+02 2.20333930e+02 2.75390327e+02 3.30458096e+02 3.85528828e+02 5.72447548e-15 2.46710919e-07 9.58347866e-07 9.99997856e-01 5.83474688e-16 9.99912051e-01 6.95062315e-01 4.15679188e-05 7.21149919e-01 9.99289164e-01 9.99666220e-01 9.99756324e-01 9.99793608e-01 7.34359308e-07 5.81654796e-07 5.81654406e-07 5.33393627e-05 2.48915399e-03 3.41608138e-04 1.85184882e-02 2.57577039e-02 1.78443972e-02 9.71023589e-04 6.65450826e-04 5.68594080e-04 5.23294721e-04
4.05405405e-03 -2.92799520e-02 -3.73048396e-03 -3.73048127e-03 5.50652623e+01 9.92461170e+01 1.10119514e+02 1.63718267e+02 1.65198899e+02 1.66558048e+02 2.20339303e+02 2.75394939e+02 3.30462831e+02 3.85533921e+02 1.57855518e-15 7.14369898e-07 7.38750129e-07 9.99997688e-01 4.94066681e-16 9.99905142e-01 6.94643819e-01 4.00283662e-05 7.21724390e-01 9.99233922e-01 9.99640145e-01 9.99737235e-01 9.99777380e-01 7.34359308e-07 5.81655001e-07 5.81654201e-07 5.53916851e-05 2.48915399e-03 3.54771328e-04 1.85289034e-02 2.57577039e-02 1.78289814e-02 1.00803466e-03 6.90949974e-04 5.90442238e-04 5.43475611e-04
4.20420420e-03 -2.92799519e-02 -3.73048656e-03 -3.73048347e-03 5.50651854e+01 9.92461170e+01 1.10118528e+02 1.63661177e+02 1.65198899e+02 1.66606001e+02 2.20344875e+02 2.75399724e+02 3.30467744e+02 3.85539208e+02 4.81293713e-15 9.67120148e-07 4.47695485e-07 9.99997513e-01 2.48286338e-16 9.99897971e-01 6.94228877e-01 3.85987817e-05 7.22301084e-01 9.99176670e-01 9.99613101e-01 9.99717428e-01 9.99760533e-01 7.34359308e-07 5.81654905e-07 5.81654297e-07 5.74440991e-05 2.48915399e-03 3.67937281e-04 1.85392183e-02 2.57577039e-02 1.78134801e-02 1.04500792e-03 7.16438349e-04 6.12288007e-04 5.63662627e-04
4.35435435e-03 -2.92799520e-02 -3.73048536e-03 -3.73048174e-03 5.50651058e+01 9.92461170e+01 1.10117507e+02 1.63603931e+02 1.65198899e+02 1.66653783e+02 2.20350647e+02 2.75404681e+02 3.30472836e+02 3.85544688e+02 2.51739338e-15 5.72384729e-07 9.43770207e-07 9.99997332e-01 1.92262404e-15 9.99890536e-01 6.93817506e-01 3.72677893e-05 7.22879975e-01 9.99117417e-01 9.99585089e-01 9.99696904e-01 9.99743065e-01 7.34359308e-07 5.81654957e-07 5.81654245e-07 5.94966080e-05 2.48915399e-03 3.81106099e-04 1.85494327e-02 2.57577039e-02 1.77978938e-02 1.08194202e-03 7.41915553e-04 6.34131293e-04 5.83855995e-04
4.50450450e-03 -2.92799523e-02 -3.73048649e-03 -3.73048310e-03 5.50650233e+01 9.92461170e+01 1.10116449e+02 1.63546528e+02 1.65198899e+02 1.66701394e+02 2.20356617e+02 2.75409812e+02 3.30478106e+02 3.85550361e+02 4.26957884e-16 9.54101871e-07 6.27285645e-07 9.99997145e-01 9.86339121e-16 9.99882838e-01 6.93409720e-01 3.60255296e-05 7.23461034e-01 9.99056171e-01 9.99556111e-01 9.99675663e-01 9.99724977e-01 7.34359308e-07 5.81654968e-07 5.81654234e-07 6.15492153e-05 2.48915399e-03 3.94277885e-04 1.85595465e-02 2.57577039e-02 1.77822228e-02 1.11883561e-03 7.67381185e-04 6.55972001e-04 6.04055942e-04
4.65465465e-03 -2.92799522e-02 -3.73048768e-03 -3.73048328e-03 5.50649381e+01 9.92461170e+01 1.10115355e+02 1.63488969e+02 1.65198899e+02 1.66748832e+02 2.20362786e+02 2.75415114e+02 3.30483554e+02 3.85556228e+02 3.81902271e-15 1.14681018e-06 2.77475353e-07 9.99996951e-01 1.48783755e-15 9.99874877e-01 6.93005534e-01 3.48634158e-05 7.24044234e-01 9.98992940e-01 9.99526168e-01 9.99653704e-01 9.99706266e-01 7.34359308e-07 5.81654783e-07 5.81654420e-07 6.36019243e-05 2.48915399e-03 4.07452741e-04 1.85695597e-02 2.57577039e-02 1.77664674e-02 1.15568734e-03 7.92834846e-04 6.77810038e-04 6.24262692e-04
4.80480480e-03 -2.92799521e-02 -3.73048418e-03 -3.73048156e-03 5.50648500e+01 9.92461170e+01 1.10114226e+02 1.63431254e+02 1.65198899e+02 1.66796099e+02 2.20369153e+02 2.75420590e+02 3.30489181e+02 3.85562290e+02 2.18215649e-15 8.40707733e-07 8.81273234e-07 9.99996751e-01 3.36861257e-16 9.99866652e-01 6.92604964e-01 3.37739340e-05 7.24629547e-01 9.98927734e-01 9.99495263e-01 9.99631029e-01 9.99686933e-01 7.34359308e-07 5.81655001e-07 5.81654201e-07 6.56547384e-05 2.48915399e-03 4.20630770e-04 1.85794723e-02 2.57577039e-02 1.77506281e-02 1.19249586e-03 8.18276134e-04 6.99645306e-04 6.44476470e-04
4.95495495e-03 -2.92799520e-02 -3.73048775e-03 -3.73048249e-03 5.50647592e+01 9.92461170e+01 1.10113060e+02 1.63373384e+02 1.65198899e+02 1.66843195e+02 2.20375717e+02 2.75426237e+02 3.30494986e+02 3.85568545e+02 1.52504748e-15 1.21837183e-06 3.05229847e-07 9.99996545e-01 2.18752933e-15 9.99858163e-01 6.92208023e-01 3.27504815e-05 7.25216946e-01 9.98860562e-01 9.99463397e-01 9.99607638e-01 9.99666976e-01 7.34359308e-07 5.81654788e-07 5.81654414e-07 6.77076610e-05 2.48915399e-03 4.33812072e-04 1.85892842e-02 2.57577039e-02 1.77347053e-02 1.22925984e-03 8.43704651e-04 7.21477710e-04 6.64697503e-04
5.10510511e-03 -2.92799519e-02 -3.73048393e-03 -3.73047856e-03 5.50646656e+01 9.92461170e+01 1.10111858e+02 1.63315360e+02 1.65198899e+02 1.66890118e+02 2.20382479e+02 2.75432056e+02 3.30500970e+02 3.85574995e+02 1.26235709e-14 6.43375996e-07 1.12281922e-06 9.99996332e-01 4.11759595e-16 9.99849410e-01 6.91814728e-01 3.17872320e-05 7.25806400e-01 9.98791434e-01 9.99430572e-01 9.99583531e-01 9.99646394e-01 7.34359308e-07 5.81654947e-07 5.81654255e-07 6.97606956e-05 2.48915399e-03 4.46996751e-04 1.85989953e-02 2.57577039e-02 1.77186993e-02 1.26597795e-03 8.69119995e-04 7.43307152e-04 6.84926015e-04
5.25525526e-03 -2.92799521e-02 -3.73048477e-03 -3.73048068e-03 5.50645691e+01 9.92461170e+01 1.10110620e+02 1.63257181e+02 1.65198899e+02 1.66936870e+02 2.20389437e+02 2.75438047e+02 3.30507131e+02 3.85581638e+02 1.23355844e-15 8.06037867e-07 1.06062078e-06 9.99996113e-01 4.35295452e-16 9.99840392e-01 6.91425091e-01 3.08790254e-05 7.26397883e-01 9.98720358e-01 9.99396790e-01 9.99558708e-01 9.99625187e-01 7.34359308e-07 5.81654987e-07 5.81654215e-07 7.18138454e-05 2.48915399e-03 4.60184908e-04 1.86086057e-02 2.57577039e-02 1.77026107e-02 1.30264885e-03 8.94521767e-04 7.65133536e-04 7.05162232e-04
5.40540541e-03 -2.92799522e-02 -3.73048647e-03 -3.73048278e-03 5.50644699e+01 9.92461170e+01 1.10109346e+02 1.63198849e+02 1.65198899e+02 1.66983449e+02 2.20396591e+02 2.75444210e+02 3.30513471e+02 3.85588477e+02 2.99488536e-15 8.05726061e-07 1.10827530e-06 9.99995888e-01 1.75341734e-15 9.99831109e-01 6.91039128e-01 3.00212747e-05 7.26991365e-01 9.98647346e-01 9.99362053e-01 9.99533170e-01 9.99603353e-01 7.34359308e-07 5.81654983e-07 5.81654220e-07 7.38671139e-05 2.48915399e-03 4.73376647e-04 1.86181152e-02 2.57577039e-02 1.76864398e-02 1.33927122e-03 9.19909567e-04 7.86956762e-04 7.25406377e-04
