# hBN Fig5 panel C: chi neglected, single resonant cavity mode
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 7
# col0 = lambda ; cols 1..7 = frequency (meV) ; cols 8..14 = photon character ; cols 15..21 = IR intensity (arb. u.)
7.80780781e-03 -2.92799521e-02 -3.73048452e-03 -3.73048177e-03 9.92461170e+01 1.62485271e+02 1.65198899e+02 1.67957789e+02 5.49346066e-17 4.17592702e-07 6.20656563e-07 6.86107026e-17 7.12941616e-01 2.07838806e-05 7.01223396e-01 7.34359308e-07 5.81654973e-07 5.81654229e-07 2.48915399e-03 1.80619045e-02 2.57577039e-02 1.83637390e-02
7.95795796e-03 -2.92799521e-02 -3.73048530e-03 -3.73048360e-03 9.92461170e+01 1.62433531e+02 1.65198899e+02 1.68011289e+02 1.15953809e-16 2.97371844e-07 7.02067078e-07 1.45633613e-16 7.13053187e-01 2.03917319e-05 7.01109943e-01 7.34359308e-07 5.81654890e-07 5.81654312e-07 2.48915399e-03 1.80589822e-02 2.57577039e-02 1.83666128e-02
8.10810811e-03 -2.92799521e-02 -3.73048505e-03 -3.73048242e-03 9.92461170e+01 1.62381807e+02 1.65198899e+02 1.68064806e+02 1.91412366e-16 6.00125565e-07 4.93276157e-07 3.15564642e-16 7.13164741e-01 2.00141073e-05 7.00996471e-01 7.34359308e-07 5.81654994e-07 5.81654208e-07 2.48915399e-03 1.80560594e-02 2.57577039e-02 1.83694862e-02
8.25825826e-03 -2.92799521e-02 -3.73048492e-03 -3.73048276e-03 9.92461170e+01 1.62330100e+02 1.65198899e+02 1.68118339e+02 6.81001758e-17 4.43351627e-07 6.55338969e-07 6.44565591e-18 7.13276278e-01 1.96502144e-05 7.00882979e-01 7.34359308e-07 5.81654973e-07 5.81654229e-07 2.48915399e-03 1.80531362e-02 2.57577039e-02 1.83723591e-02
8.40840841e-03 -2.92799521e-02 -3.73048459e-03 -3.73048169e-03 9.92461170e+01 1.62278410e+02 1.65198899e+02 1.68171890e+02 1.13809940e-19 4.16512387e-07 6.89578809e-07 2.04430093e-16 7.13387798e-01 1.92993177e-05 7.00769469e-01 7.34359308e-07 5.81654956e-07 5.81654246e-07 2.48915399e-03 1.80502124e-02 2.57577039e-02 1.83752316e-02
8.55855856e-03 -2.92799521e-02 -3.73048590e-03 -3.73048244e-03 9.92461170e+01 1.62226736e+02 1.65198899e+02 1.68225457e+02 1.60357734e-16 6.82122052e-07 4.55078659e-07 1.62747255e-16 7.13499301e-01 1.89607332e-05 7.00655941e-01 7.34359308e-07 5.81654970e-07 5.81654232e-07 2.48915399e-03 1.80472882e-02 2.57577039e-02 1.83781036e-02
8.70870871e-03 -2.92799521e-02 -3.73048581e-03 -3.73048316e-03 9.92461170e+01 1.62175079e+02 1.65198899e+02 1.68279041e+02 1.09151526e-16 6.13262005e-07 5.65770514e-07 1.41182545e-16 7.13610787e-01 1.86338240e-05 7.00542393e-01 7.34359308e-07 5.81655000e-07 5.81654202e-07 2.48915399e-03 1.80443635e-02 2.57577039e-02 1.83809753e-02
8.85885886e-03 -2.92799521e-02 -3.73048553e-03 -3.73048219e-03 9.92461170e+01 1.62123439e+02 1.65198899e+02 1.68332642e+02 1.18215248e-16 4.06233728e-07 7.45234261e-07 9.35285523e-17 7.13722255e-01 1.83179965e-05 7.00428828e-01 7.34359308e-07 5.81654939e-07 5.81654264e-07 2.48915399e-03 1.80414383e-02 2.57577039e-02 1.83838464e-02
9.00900901e-03 -2.92799521e-02 -3.73048485e-03 -3.73048202e-03 9.92461170e+01 1.62071816e+02 1.65198899e+02 1.68386259e+02 1.78785192e-16 5.14426514e-07 6.93103597e-07 5.69447446e-17 7.13833705e-01 1.80126965e-05 7.00315244e-01 7.34359308e-07 5.81654985e-07 5.81654217e-07 2.48915399e-03 1.80385126e-02 2.57577039e-02 1.83867171e-02
9.15915916e-03 -2.92799521e-02 -3.73048442e-03 -3.73048122e-03 9.92461170e+01 1.62020210e+02 1.65198899e+02 1.68439893e+02 9.46144651e-17 4.04470138e-07 7.78763338e-07 1.04821096e-16 7.13945138e-01 1.77174064e-05 7.00201642e-01 7.34359308e-07 5.81654930e-07 5.81654272e-07 2.48915399e-03 1.80355865e-02 2.57577039e-02 1.83895874e-02
9.30930931e-03 -2.92799521e-02 -3.73048510e-03 -3.73048296e-03 9.92461170e+01 1.61968620e+02 1.65198899e+02 1.68493544e+02 7.15037148e-17 7.27742167e-07 5.15669336e-07 1.58068149e-16 7.14056553e-01 1.74316418e-05 7.00088022e-01 7.34359308e-07 5.81654978e-07 5.81654224e-07 2.48915399e-03 1.80326599e-02 2.57577039e-02 1.83924572e-02
