# CO2 Fig2 splitting via electric-field response (Eq. 30), single resonant cavity mode, chi included (VASP matter data).
# omega_res = 311.846 meV ; nmodes = 10.  The paper's Fig 2 used Octopus for both curves; the Octopus explicit-CBOA points are in CO2_Fig2_splitting_octopus.dat.
# col0 = lambda ; cols 1..10 = frequency (meV) ; cols 11..20 = photon character
7.80780781e-03 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089440e-03 -6.80089435e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09861589e+02 3.13588133e+02 3.17519513e-17 2.30542465e-17 9.59333405e-07 1.21457711e-15 1.00824920e-15 9.98187514e-35 4.77617343e-19 1.40031042e-16 7.32793817e-01 6.80450749e-01
8.10810811e-03 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089651e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09780207e+02 3.13650535e+02 7.03780181e-17 1.90578067e-17 9.96230844e-07 2.39342795e-16 2.40121584e-18 2.44011472e-34 1.33705839e-18 1.42468393e-16 7.33758209e-01 6.79410693e-01
8.40840841e-03 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089437e-03 -6.80089384e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09698443e+02 3.13712605e+02 3.00286865e-18 6.81220483e-17 1.03312828e-06 1.37578836e-17 3.35672170e-16 9.96148739e-35 2.62053521e-19 2.13103205e-16 7.34720705e-01 6.78369726e-01
8.70870871e-03 -2.06697975e+01 -2.06697975e+01 -2.50725145e-02 -6.80089435e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09616297e+02 3.13774347e+02 4.70225661e-16 7.89426245e-17 1.07002572e-06 1.24534565e-15 1.24534567e-15 2.20771343e-21 7.98294694e-19 1.31348385e-17 7.35681290e-01 6.77327867e-01
9.00900901e-03 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089442e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09533767e+02 3.13835760e+02 2.88988987e-17 1.20383020e-16 1.10692316e-06 3.41202014e-16 1.79154268e-15 1.96538055e-34 1.49876171e-18 1.62382321e-17 7.36639947e-01 6.76285138e-01
9.30930931e-03 -2.06697975e+01 -2.06697975e+01 -2.50725147e-02 -6.80089439e-03 -6.80089428e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09450854e+02 3.13896845e+02 1.70141133e-18 4.10698628e-17 1.14382060e-06 4.92789733e-29 2.89373848e-29 3.44144933e-46 9.32551808e-29 9.45734647e-18 7.37596664e-01 6.75241558e-01
9.60960961e-03 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089625e-03 -6.80089442e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09367556e+02 3.13957605e+02 8.60601482e-17 5.52225841e-17 1.18071804e-06 1.94669818e-15 2.31885060e-17 2.24671948e-34 1.11644281e-18 3.03670899e-16 7.38551424e-01 6.74197148e-01
9.90990991e-03 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089438e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09283872e+02 3.14018040e+02 5.84104273e-17 8.81181463e-18 1.21761548e-06 9.70274423e-17 3.19113499e-16 9.47244424e-35 2.26679856e-19 6.57119701e-17 7.39504213e-01 6.73151929e-01
1.02102102e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089437e-03 -6.80089301e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09199803e+02 3.14078151e+02 5.27741923e-17 2.42713371e-17 1.25451291e-06 5.98103563e-18 3.73952840e-16 2.04674034e-34 9.31995470e-19 1.09722061e-16 7.40455017e-01 6.72105920e-01
1.05105105e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089442e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09115347e+02 3.14137939e+02 6.16339242e-17 1.75502052e-17 1.29141035e-06 7.60203649e-17 3.44059672e-16 2.20372603e-34 1.63720368e-18 5.52640505e-17 7.41403821e-01 6.71059143e-01
1.08108108e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089442e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.09030504e+02 3.14197406e+02 5.70608252e-17 1.51175373e-17 1.32830779e-06 6.69755103e-17 3.56536567e-16 1.30003118e-34 5.57985808e-19 9.81084197e-17 7.42350612e-01 6.70011618e-01
1.11111111e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089438e-03 -6.80089429e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08945273e+02 3.14256553e+02 5.62526250e-17 7.91422377e-18 1.36520523e-06 9.92333413e-17 3.61048043e-16 1.92766759e-34 1.26262069e-18 1.85253540e-16 7.43295375e-01 6.68963366e-01
1.14114114e-02 -2.06697975e+01 -2.06697975e+01 -2.50725138e-02 -6.80089442e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08859654e+02 3.14315381e+02 2.49857289e-17 8.86255145e-17 1.40210267e-06 2.34181578e-16 9.34323788e-16 2.45579327e-34 1.85563296e-18 1.45873919e-16 7.44238097e-01 6.67914407e-01
1.17117117e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089438e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08773646e+02 3.14373890e+02 2.01395611e-17 1.09993151e-18 1.43900011e-06 1.43791785e-16 3.67588017e-16 1.65001241e-34 8.86114722e-19 5.27008193e-17 7.45178764e-01 6.66864762e-01
1.20120120e-02 -2.06697975e+01 -2.06697975e+01 -2.50725145e-02 -6.80089438e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08687248e+02 3.14432084e+02 1.49316183e-17 6.55878231e-17 1.47589755e-06 3.05450642e-16 9.67020514e-16 2.17234352e-34 1.47263646e-18 2.59048724e-16 7.46117361e-01 6.65814451e-01
1.23123123e-02 -2.06697975e+01 -2.06697975e+01 -2.50725146e-02 -6.80089433e-03 -6.80089428e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08600460e+02 3.14489961e+02 1.48774532e-16 9.00077076e-18 1.51279498e-06 1.03030825e-15 2.25361579e-15 1.28276193e-34 2.66943071e-19 3.05003810e-17 7.47053877e-01 6.64763495e-01
1.26126126e-02 -2.06697975e+01 -2.06697975e+01 -2.50725136e-02 -6.80089442e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08513281e+02 3.14547524e+02 4.84290830e-18 1.91013340e-17 1.54969242e-06 8.57401799e-17 4.14666121e-16 1.99697238e-34 1.21081628e-18 3.06001321e-16 7.47988297e-01 6.63711916e-01
